year,school_key,field,source_id,source_type,confidence,source_url,note
"2012","cornell","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","purdue","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","texas-am","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","usc","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","uc-san-diego","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","columbia","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","ucla","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","wisconsin","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","maryland","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","harvard","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2012","northwestern","rank","collegeconfidential_usnews_2012","secondary repost or news source","medium","https://talk.collegeconfidential.com/t/please-help-a-torn-student-between-princeton-and-columbia-engineering/1272917","April 2012 forum post quotes the then-current U.S. News graduate engineering ranking page."
"2015","mit","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","stanford","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","uc-berkeley","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","caltech","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","cmu","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","georgia-tech","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","illinois","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","purdue","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","michigan","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","ut-austin","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","texas-am","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","usc","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","cornell","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","columbia","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","uc-san-diego","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","ucla","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","princeton","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","wisconsin","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","uc-santa-barbara","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2015","upenn","rank","universitylist_usnews_2015","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-1034.htm","Archive page states the ranking is by U.S. News and reproduces the table."
"2016","mit","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","stanford","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","uc-berkeley","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","cmu","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","caltech","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","georgia-tech","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","purdue","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","illinois","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","michigan","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","usc","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","ut-austin","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","texas-am","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","cornell","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","columbia","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","ucla","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","wisconsin","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","uc-san-diego","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","princeton","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","upenn","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2016","harvard","rank","xdf_usnews_2016","secondary repost or news source","medium_low","https://liuxue.xdf.cn/hefei/lxzg/mglh_bklh_pmjx/501915.shtml","Chinese-language repost states U.S. News released the 2016 graduate engineering ranking and lists the ranked rows."
"2017","mit","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","stanford","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","uc-berkeley","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","caltech","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","cmu","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","michigan","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","georgia-tech","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","illinois","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","purdue","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","ut-austin","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","texas-am","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","cornell","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","usc","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","columbia","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","ucla","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","uc-san-diego","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","princeton","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","northwestern","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2017","upenn","rank","universitylist_usnews_2017","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20131035.htm","Archive page states the ranking was ranked in 2016 by U.S. News and reproduces the engineering-school table."
"2018","mit","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","stanford","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","uc-berkeley","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","caltech","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","cmu","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","michigan","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","georgia-tech","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","purdue","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","illinois","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","ut-austin","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","texas-am","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","usc","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","columbia","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","cornell","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","uc-san-diego","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","ucla","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","princeton","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","wisconsin","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","johns-hopkins","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","northwestern","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","uc-santa-barbara","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2018","upenn","rank","universitylist_usnews_2018","secondary repost or news source","medium","https://www.university-list.net/us/rank/univ-20121032.htm","Archive page states the ranking was ranked in 2017 by U.S. News and reproduces the engineering-school table."
"2019","mit","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","stanford","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","uc-berkeley","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","caltech","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","michigan","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","cmu","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","purdue","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","georgia-tech","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","illinois","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","usc","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","ut-austin","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","columbia","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","texas-am","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","uc-san-diego","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","cornell","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","ucla","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","princeton","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","upenn","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","johns-hopkins","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2019","northwestern","rank","xuanxiaobao_usnews_2019","secondary repost or news source","medium_low","https://www.xuanxiaobao.com/news/detail-105659.html","Chinese-language repost labels the table as 2019 Best Engineering Schools and includes English school names."
"2020","mit","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","stanford","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","uc-berkeley","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","cmu","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","caltech","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","michigan","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","georgia-tech","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","purdue","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","usc","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","illinois","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","columbia","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","uc-san-diego","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","ut-austin","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","cornell","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","texas-am","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","ucla","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","johns-hopkins","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","princeton","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","upenn","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2020","northwestern","rank","yahoo_usnews_2020","secondary repost or news source","medium","https://www.yahoo.com/news/see-20-best-engineering-graduate-133431663.html","Yahoo republishes a U.S. News Education article and includes the top 20 list."
"2021","mit","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","stanford","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","uc-berkeley","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","caltech","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
